"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"SERIES"
"id","label","description"
"HISTORICAL_CERI","CERI","Canadian-dollar effective exchange rate index (1992=100)"

"OBSERVATIONS"
"date","HISTORICAL_CERI"
"2007-03-08","103.13"
"2007-03-09","103.95"
"2007-03-12","104.06"
"2007-03-13","104.07"
"2007-03-14","103.43"
"2007-03-15","103.41"
"2007-03-16","103.49"
"2007-03-19","103.42"
"2007-03-20","104.39"
"2007-03-21","104.94"
"2007-03-22","104.88"
"2007-03-23","104.72"
"2007-03-26","104.45"
"2007-03-27","104.83"
"2007-03-28","104.86"
"2007-03-29","104.90"
"2007-03-30","105.30"
"2007-04-02","105.00"
"2007-04-03","104.93"
"2007-04-04","104.84"
"2007-04-05","105.47"
"2007-04-06","105.47"
"2007-04-09","105.44"
"2007-04-10","105.76"
"2007-04-11","106.03"
"2007-04-12","106.80"
"2007-04-13","106.61"
"2007-04-16","107.26"
"2007-04-17","107.33"
"2007-04-18","107.36"
"2007-04-19","107.36"
"2007-04-20","107.94"
"2007-04-23","107.95"
"2007-04-24","107.91"
"2007-04-25","108.68"
"2007-04-26","108.23"
"2007-04-27","108.67"
"2007-04-30","109.47"
"2007-05-01","109.32"
"2007-05-02","109.37"
"2007-05-03","109.57"
"2007-05-04","109.54"
"2007-05-07","109.94"
"2007-05-08","109.77"
"2007-05-09","109.57"
"2007-05-10","109.55"
"2007-05-11","108.92"
"2007-05-14","109.56"
"2007-05-15","110.42"
"2007-05-16","110.00"
"2007-05-17","110.57"
"2007-05-18","111.50"
"2007-05-21","111.50"
"2007-05-22","111.82"
"2007-05-23","112.17"
"2007-05-24","112.00"
"2007-05-25","112.44"
"2007-05-28","112.38"
"2007-05-29","113.24"
"2007-05-30","112.92"
"2007-05-31","113.46"
"2007-06-01","114.49"
"2007-06-04","114.69"
"2007-06-05","114.37"
"2007-06-06","114.62"
"2007-06-07","114.41"
"2007-06-08","114.45"
"2007-06-11","114.52"
"2007-06-12","114.31"
"2007-06-13","114.03"
"2007-06-14","113.85"
"2007-06-15","113.84"
"2007-06-18","113.35"
"2007-06-19","114.18"
"2007-06-20","114.11"
"2007-06-21","113.26"
"2007-06-22","113.81"
"2007-06-25","113.40"
"2007-06-26","113.58"
"2007-06-27","113.33"
"2007-06-28","114.24"
"2007-06-29","114.14"
"2007-07-02","114.14"
"2007-07-03","114.39"
"2007-07-04","114.67"
"2007-07-05","114.77"
"2007-07-06","115.70"
"2007-07-09","115.70"
"2007-07-10","115.10"
"2007-07-11","114.66"
"2007-07-12","115.63"
"2007-07-13","115.49"
"2007-07-16","116.01"
"2007-07-17","115.95"
"2007-07-18","115.88"
"2007-07-19","116.00"
"2007-07-20","115.80"
"2007-07-23","115.68"
"2007-07-24","116.52"
"2007-07-25","116.05"
"2007-07-26","115.12"
"2007-07-27","114.28"
"2007-07-30","113.22"
"2007-07-31","113.51"
"2007-08-01","114.48"
"2007-08-02","114.94"
"2007-08-03","114.81"
"2007-08-06","114.81"
"2007-08-07","114.60"
"2007-08-08","115.18"
"2007-08-09","114.51"
"2007-08-10","114.82"
"2007-08-13","115.21"
"2007-08-14","113.88"
"2007-08-15","112.79"
"2007-08-16","112.66"
"2007-08-17","113.81"
"2007-08-20","114.42"
"2007-08-21","114.20"
"2007-08-22","113.95"
"2007-08-23","114.52"
"2007-08-24","114.90"
"2007-08-27","114.99"
"2007-08-28","113.89"
"2007-08-29","114.12"
"2007-08-30","114.43"
"2007-08-31","114.45"
"2007-09-03","114.45"
"2007-09-04","115.25"
"2007-09-05","115.01"
"2007-09-06","114.71"
"2007-09-07","114.43"
"2007-09-10","114.55"
"2007-09-11","115.64"
"2007-09-12","116.26"
"2007-09-13","116.85"
"2007-09-14","117.30"
"2007-09-17","117.13"
"2007-09-18","117.96"
"2007-09-19","118.92"
"2007-09-20","120.22"
"2007-09-21","120.37"
"2007-09-24","120.29"
"2007-09-25","120.27"
"2007-09-26","119.87"
"2007-09-27","120.06"
"2007-09-28","120.74"
"2007-10-01","121.16"
"2007-10-02","120.33"
"2007-10-03","120.92"
"2007-10-04","120.65"
"2007-10-05","122.72"
"2007-10-08","122.72"
"2007-10-09","122.37"
"2007-10-10","122.71"
"2007-10-11","123.58"
"2007-10-12","123.67"
"2007-10-15","123.38"
"2007-10-16","123.13"
"2007-10-17","123.61"
"2007-10-18","123.51"
"2007-10-19","124.72"
"2007-10-22","122.62"
"2007-10-23","124.25"
"2007-10-24","123.74"
"2007-10-25","124.17"
"2007-10-26","124.77"
"2007-10-29","125.69"
"2007-10-30","125.83"
"2007-10-31","126.29"
"2007-11-01","126.26"
"2007-11-02","128.12"
"2007-11-05","128.40"
"2007-11-06","129.61"
"2007-11-07","130.48"
"2007-11-08","128.52"
"2007-11-09","127.33"
"2007-11-12","127.33"
"2007-11-13","124.06"
"2007-11-14","124.55"
"2007-11-15","122.02"
"2007-11-16","123.02"
"2007-11-19","121.63"
"2007-11-20","121.33"
"2007-11-21","120.68"
"2007-11-22","121.25"
"2007-11-23","120.78"
"2007-11-26","120.82"
"2007-11-27","119.81"
"2007-11-28","120.64"
"2007-11-29","120.34"
"2007-11-30","119.52"
"2007-12-03","119.54"
"2007-12-04","118.26"
"2007-12-05","118.10"
"2007-12-06","118.22"
"2007-12-07","119.06"
"2007-12-10","118.40"
"2007-12-11","118.35"
"2007-12-12","118.38"
"2007-12-13","117.20"
"2007-12-14","118.34"
"2007-12-17","119.15"
"2007-12-18","118.76"
"2007-12-19","119.42"
"2007-12-20","120.28"
"2007-12-21","120.78"
"2007-12-24","121.66"
"2007-12-25","121.66"
"2007-12-26","121.66"
"2007-12-27","122.21"
"2007-12-28","122.38"
"2007-12-31","121.24"
"2008-01-01","121.24"
"2008-01-02","120.45"
"2008-01-03","120.70"
"2008-01-04","119.57"
"2008-01-07","118.98"
"2008-01-08","119.72"
"2008-01-09","118.65"
"2008-01-10","117.96"
"2008-01-11","117.19"
"2008-01-14","116.93"
"2008-01-15","117.36"
"2008-01-16","116.72"
"2008-01-17","116.05"
"2008-01-18","116.10"
"2008-01-21","115.88"
"2008-01-22","116.57"
"2008-01-23","116.16"
"2008-01-24","118.52"
"2008-01-25","118.90"
"2008-01-28","118.76"
"2008-01-29","119.59"
"2008-01-30","120.06"
"2008-01-31","118.96"
"2008-02-01","119.90"
"2008-02-04","120.07"
"2008-02-05","118.92"
"2008-02-06","119.10"
"2008-02-07","118.20"
"2008-02-08","119.67"
"2008-02-11","119.32"
"2008-02-12","119.91"
"2008-02-13","119.59"
"2008-02-14","119.81"
"2008-02-15","119.23"
"2008-02-18","118.63"
"2008-02-19","117.48"
"2008-02-20","117.25"
"2008-02-21","118.27"
"2008-02-22","117.41"
"2008-02-25","119.55"
"2008-02-26","120.92"
"2008-02-27","121.62"
"2008-02-28","122.26"
"2008-02-29","121.19"
"2008-03-03","120.25"
"2008-03-04","119.15"
"2008-03-05","119.86"
"2008-03-06","120.36"
"2008-03-07","119.56"
"2008-03-10","118.74"
"2008-03-11","119.11"
"2008-03-12","119.60"
"2008-03-13","120.07"
"2008-03-14","119.69"
"2008-03-17","118.12"
"2008-03-18","118.61"
"2008-03-19","117.76"
"2008-03-20","115.12"
"2008-03-21","115.12"
"2008-03-24","115.99"
"2008-03-25","116.07"
"2008-03-26","115.86"
"2008-03-27","116.23"
"2008-03-28","115.89"
"2008-03-31","114.75"
"2008-04-01","115.10"
"2008-04-02","116.18"
"2008-04-03","117.19"
"2008-04-04","117.02"
"2008-04-07","116.86"
"2008-04-08","116.43"
"2008-04-09","115.82"
"2008-04-10","116.01"
"2008-04-11","115.53"
"2008-04-14","115.54"
"2008-04-15","115.92"
"2008-04-16","117.58"
"2008-04-17","116.62"
"2008-04-18","117.21"
"2008-04-21","117.30"
"2008-04-22","117.52"
"2008-04-23","115.80"
"2008-04-24","116.72"
"2008-04-25","116.37"
"2008-04-28","116.39"
"2008-04-29","116.75"
"2008-04-30","117.23"
"2008-05-01","116.21"
"2008-05-02","116.36"
"2008-05-05","116.99"
"2008-05-06","117.96"
"2008-05-07","118.35"
"2008-05-08","116.75"
"2008-05-09","117.70"
"2008-05-12","117.90"
"2008-05-13","118.37"
"2008-05-14","118.29"
"2008-05-15","118.48"
"2008-05-16","118.69"
"2008-05-19","118.69"
"2008-05-20","119.03"
"2008-05-21","119.96"
"2008-05-22","119.83"
"2008-05-23","119.45"
"2008-05-26","119.30"
"2008-05-27","118.95"
"2008-05-28","119.25"
"2008-05-29","119.88"
"2008-05-30","119.02"
"2008-06-02","118.13"
"2008-06-03","117.79"
"2008-06-04","116.72"
"2008-06-05","116.09"
"2008-06-06","116.04"
"2008-06-09","115.65"
"2008-06-10","115.73"
"2008-06-11","116.42"
"2008-06-12","115.94"
"2008-06-13","115.39"
"2008-06-16","116.10"
"2008-06-17","116.20"
"2008-06-18","116.34"
"2008-06-19","116.94"
"2008-06-20","116.35"
"2008-06-23","116.59"
"2008-06-24","116.81"
"2008-06-25","116.87"
"2008-06-26","116.82"
"2008-06-27","116.72"
"2008-06-30","116.00"
"2008-07-01","116.00"
"2008-07-02","116.57"
"2008-07-03","115.87"
"2008-07-04","116.43"
"2008-07-07","116.34"
"2008-07-08","115.94"
"2008-07-09","116.97"
"2008-07-10","117.01"
"2008-07-11","116.96"
"2008-07-14","117.31"
"2008-07-15","117.68"
"2008-07-16","117.74"
"2008-07-17","117.80"
"2008-07-18","117.42"
"2008-07-21","117.78"
"2008-07-22","117.08"
"2008-07-23","117.11"
"2008-07-24","116.86"
"2008-07-25","116.27"
"2008-07-28","115.57"
"2008-07-29","115.29"
"2008-07-30","115.51"
"2008-07-31","115.32"
"2008-08-01","115.34"
"2008-08-04","115.34"
"2008-08-05","113.55"
"2008-08-06","113.19"
"2008-08-07","112.84"
"2008-08-08","111.39"
"2008-08-11","111.48"
"2008-08-12","111.92"
"2008-08-13","111.75"
"2008-08-14","112.20"
"2008-08-15","112.50"
"2008-08-18","112.47"
"2008-08-19","112.43"
"2008-08-20","112.25"
"2008-08-21","113.83"
"2008-08-22","113.98"
"2008-08-25","113.87"
"2008-08-26","113.86"
"2008-08-27","113.80"
"2008-08-28","113.39"
"2008-08-29","112.33"
"2008-09-01","112.33"
"2008-09-02","111.75"
"2008-09-03","112.73"
"2008-09-04","112.48"
"2008-09-05","112.52"
"2008-09-08","112.14"
"2008-09-09","112.21"
"2008-09-10","111.80"
"2008-09-11","111.23"
"2008-09-12","112.96"
"2008-09-15","112.18"
"2008-09-16","111.60"
"2008-09-17","111.11"
"2008-09-18","111.73"
"2008-09-19","114.22"
"2008-09-22","114.87"
"2008-09-23","115.13"
"2008-09-24","115.29"
"2008-09-25","115.48"
"2008-09-26","115.39"
"2008-09-29","115.10"
"2008-09-30","113.20"
"2008-10-01","113.12"
"2008-10-02","111.62"
"2008-10-03","111.21"
"2008-10-06","109.26"
"2008-10-07","108.98"
"2008-10-08","107.31"
"2008-10-09","104.97"
"2008-10-10","101.52"
"2008-10-13","101.52"
"2008-10-14","103.98"
"2008-10-15","102.33"
"2008-10-16","101.22"
"2008-10-17","102.26"
"2008-10-20","101.09"
"2008-10-21","99.45"
"2008-10-22","97.38"
"2008-10-23","96.73"
"2008-10-24","95.49"
"2008-10-27","94.18"
"2008-10-28","94.18"
"2008-10-29","98.64"
"2008-10-30","99.33"
"2008-10-31","99.92"
"2008-11-03","102.46"
"2008-11-04","105.53"
"2008-11-05","104.58"
"2008-11-06","102.92"
"2008-11-07","102.74"
"2008-11-10","101.84"
"2008-11-11","101.84"
"2008-11-12","99.11"
"2008-11-13","99.08"
"2008-11-14","99.43"
"2008-11-17","99.74"
"2008-11-18","99.57"
"2008-11-19","98.54"
"2008-11-20","94.93"
"2008-11-21","95.04"
"2008-11-24","99.35"
"2008-11-25","99.44"
"2008-11-26","98.53"
"2008-11-27","98.56"
"2008-11-28","98.40"
"2008-12-01","98.46"
"2008-12-02","98.00"
"2008-12-03","96.88"
"2008-12-04","96.99"
"2008-12-05","93.96"
"2008-12-08","96.65"
"2008-12-09","96.41"
"2008-12-10","96.71"
"2008-12-11","99.31"
"2008-12-12","97.20"
"2008-12-15","97.62"
"2008-12-16","98.36"
"2008-12-17","99.31"
"2008-12-18","100.30"
"2008-12-19","98.06"
"2008-12-22","98.76"
"2008-12-23","98.98"
"2008-12-24","99.36"
"2008-12-25","99.36"
"2008-12-26","99.36"
"2008-12-29","98.88"
"2008-12-30","98.66"
"2008-12-31","98.53"
"2009-01-01","98.53"
"2009-01-02","99.68"
"2009-01-05","101.59"
"2009-01-06","102.44"
"2009-01-07","101.83"
"2009-01-08","101.48"
"2009-01-09","101.33"
"2009-01-12","100.15"
"2009-01-13","98.89"
"2009-01-14","97.92"
"2009-01-15","96.14"
"2009-01-16","96.64"
"2009-01-19","96.91"
"2009-01-20","96.48"
"2009-01-21","95.42"
"2009-01-22","96.24"
"2009-01-23","97.53"
"2009-01-26","99.45"
"2009-01-27","98.70"
"2009-01-28","100.28"
"2009-01-29","99.74"
"2009-01-30","98.46"
"2009-02-02","98.22"
"2009-02-03","98.55"
"2009-02-04","99.21"
"2009-02-05","98.94"
"2009-02-06","98.23"
"2009-02-09","99.61"
"2009-02-10","98.62"
"2009-02-11","98.02"
"2009-02-12","97.68"
"2009-02-13","98.00"
"2009-02-16","98.08"
"2009-02-17","97.00"
"2009-02-18","97.15"
"2009-02-19","97.06"
"2009-02-20","97.50"
"2009-02-23","97.69"
"2009-02-24","98.15"
"2009-02-25","97.57"
"2009-02-26","98.39"
"2009-02-27","96.51"
"2009-03-02","95.29"
"2009-03-03","94.99"
"2009-03-04","96.24"
"2009-03-05","95.41"
"2009-03-06","95.41"
"2009-03-09","94.57"
"2009-03-10","95.92"
"2009-03-11","95.79"
"2009-03-12","94.99"
"2009-03-13","96.00"
"2009-03-16","96.00"
"2009-03-17","96.09"
"2009-03-18","95.97"
"2009-03-19","98.26"
"2009-03-20","98.18"
"2009-03-23","98.64"
"2009-03-24","99.15"
"2009-03-25","99.28"
"2009-03-26","98.64"
"2009-03-27","98.35"
"2009-03-30","96.93"
"2009-03-31","96.78"
"2009-04-01","96.39"
"2009-04-02","98.21"
"2009-04-03","98.55"
"2009-04-06","97.93"
"2009-04-07","98.67"
"2009-04-08","98.48"
"2009-04-09","99.21"
"2009-04-10","99.21"
"2009-04-13","99.49"
"2009-04-14","100.46"
"2009-04-15","101.00"
"2009-04-16","100.77"
"2009-04-17","100.23"
"2009-04-20","98.77"
"2009-04-21","98.53"
"2009-04-22","98.50"
"2009-04-23","99.05"
"2009-04-24","100.42"
"2009-04-27","100.50"
"2009-04-28","99.52"
"2009-04-29","101.15"
"2009-04-30","101.94"
"2009-05-01","102.52"
"2009-05-04","103.09"
"2009-05-05","103.20"
"2009-05-06","103.49"
"2009-05-07","103.58"
"2009-05-08","104.70"
"2009-05-11","104.42"
"2009-05-12","103.61"
"2009-05-13","103.56"
"2009-05-14","103.16"
"2009-05-15","102.88"
"2009-05-18","102.88"
"2009-05-19","104.44"
"2009-05-20","105.46"
"2009-05-21","105.64"
"2009-05-22","107.17"
"2009-05-25","106.94"
"2009-05-26","107.51"
"2009-05-27","108.32"
"2009-05-28","108.40"
"2009-05-29","109.76"
"2009-06-01","110.61"
"2009-06-02","110.99"
"2009-06-03","109.57"
"2009-06-04","109.41"
"2009-06-05","108.25"
"2009-06-08","107.59"
"2009-06-09","109.24"
"2009-06-10","108.72"
"2009-06-11","109.72"
"2009-06-12","107.86"
"2009-06-15","106.52"
"2009-06-16","106.43"
"2009-06-17","106.06"
"2009-06-18","106.88"
"2009-06-19","106.70"
"2009-06-22","104.43"
"2009-06-23","104.13"
"2009-06-24","105.01"
"2009-06-25","104.05"
"2009-06-26","104.33"
"2009-06-29","103.87"
"2009-06-30","103.56"
"2009-07-01","103.56"
"2009-07-02","103.73"
"2009-07-03","103.63"
"2009-07-06","103.72"
"2009-07-07","103.55"
"2009-07-08","103.36"
"2009-07-09","103.50"
"2009-07-10","103.35"
"2009-07-13","104.36"
"2009-07-14","105.92"
"2009-07-15","107.46"
"2009-07-16","107.64"
"2009-07-17","107.67"
"2009-07-20","108.57"
"2009-07-21","108.41"
"2009-07-22","109.35"
"2009-07-23","110.49"
"2009-07-24","110.82"
"2009-07-27","110.91"
"2009-07-28","110.45"
"2009-07-29","110.51"
"2009-07-30","111.25"
"2009-07-31","111.23"
"2009-08-03","111.23"
"2009-08-04","112.21"
"2009-08-05","111.83"
"2009-08-06","111.49"
"2009-08-07","110.94"
"2009-08-10","110.86"
"2009-08-11","109.40"
"2009-08-12","110.48"
"2009-08-13","110.58"
"2009-08-14","109.40"
"2009-08-17","108.47"
"2009-08-18","108.83"
"2009-08-19","109.33"
"2009-08-20","110.05"
"2009-08-21","111.06"
"2009-08-24","111.65"
"2009-08-25","111.25"
"2009-08-26","109.29"
"2009-08-27","109.56"
"2009-08-28","110.29"
"2009-08-31","109.39"
"2009-09-01","108.94"
"2009-09-02","108.54"
"2009-09-03","108.81"
"2009-09-04","110.23"
"2009-09-07","110.23"
"2009-09-08","111.26"
"2009-09-09","110.98"
"2009-09-10","110.70"
"2009-09-11","111.24"
"2009-09-14","110.16"
"2009-09-15","111.13"
"2009-09-16","112.06"
"2009-09-17","112.59"
"2009-09-18","111.50"
"2009-09-21","111.03"
"2009-09-22","111.85"
"2009-09-23","111.48"
"2009-09-24","110.10"
"2009-09-25","109.60"
"2009-09-28","110.13"
"2009-09-29","110.18"
"2009-09-30","111.57"
"2009-10-01","111.17"
"2009-10-02","110.41"
"2009-10-05","111.26"
"2009-10-06","113.05"
"2009-10-07","112.59"
"2009-10-08","113.31"
"2009-10-09","114.67"
"2009-10-12","114.67"
"2009-10-13","115.96"
"2009-10-14","115.91"
"2009-10-15","115.78"
"2009-10-16","114.86"
"2009-10-19","115.71"
"2009-10-20","113.60"
"2009-10-21","114.44"
"2009-10-22","113.69"
"2009-10-23","113.52"
"2009-10-26","112.46"
"2009-10-27","112.25"
"2009-10-28","111.10"
"2009-10-29","111.55"
"2009-10-30","110.83"
"2009-11-02","111.10"
"2009-11-03","111.67"
"2009-11-04","112.14"
"2009-11-05","112.07"
"2009-11-06","111.33"
"2009-11-09","112.80"
"2009-11-10","113.32"
"2009-11-11","113.32"
"2009-11-12","113.45"
"2009-11-13","113.43"
"2009-11-16","113.82"
"2009-11-17","112.54"
"2009-11-18","113.38"
"2009-11-19","111.98"
"2009-11-20","111.43"
"2009-11-23","112.87"
"2009-11-24","112.23"
"2009-11-25","113.17"
"2009-11-26","112.22"
"2009-11-27","111.94"
"2009-11-30","112.41"
"2009-12-01","113.84"
"2009-12-02","113.49"
"2009-12-03","112.72"
"2009-12-04","113.25"
"2009-12-07","113.36"
"2009-12-08","112.43"
"2009-12-09","113.00"
"2009-12-10","113.38"
"2009-12-11","112.82"
"2009-12-14","112.61"
"2009-12-15","112.50"
"2009-12-16","112.82"
"2009-12-17","111.78"
"2009-12-18","112.16"
"2009-12-21","113.04"
"2009-12-22","113.61"
"2009-12-23","114.37"
"2009-12-24","114.24"
"2009-12-25","114.24"
"2009-12-28","114.24"
"2009-12-29","115.25"
"2009-12-30","113.97"
"2009-12-31","114.61"
"2010-01-01","114.61"
"2010-01-04","115.45"
"2010-01-05","115.44"
"2010-01-06","115.92"
