"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1974-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","24.5","","","","1"
"1974-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","24.7","","","","1"
"1974-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","24.9","","","","1"
"1974-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","25.1","","","","1"
"1975-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","25.2","","","","1"
"1975-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","25.6","","","","1"
"1975-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","25.7","","","","1"
"1975-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","26.0","","","","1"
"1975-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","26.1","","","","1"
"1975-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","26.4","","","","1"
"1975-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","26.5","","","","1"
"1975-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","27.0","","","","1"
"1975-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","27.2","","","","1"
"1975-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","27.7","","","","1"
"1975-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","27.9","","","","1"
"1975-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","28.1","","","","1"
"1976-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","28.4","","","","1"
"1976-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","28.7","","","","1"
"1976-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","29.0","","","","1"
"1976-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","29.2","","","","1"
"1976-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","29.4","","","","1"
"1976-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","29.6","","","","1"
"1976-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","29.9","","","","1"
"1976-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","30.3","","","","1"
"1976-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","30.4","","","","1"
"1976-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","30.9","","","","1"
"1976-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","31.1","","","","1"
"1976-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","31.3","","","","1"
"1977-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","31.4","","","","1"
"1977-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","31.7","","","","1"
"1977-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","31.9","","","","1"
"1977-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","32.1","","","","1"
"1977-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","32.2","","","","1"
"1977-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","32.4","","","","1"
"1977-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","32.6","","","","1"
"1977-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","32.8","","","","1"
"1977-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","32.9","","","","1"
"1977-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","33.3","","","","1"
"1977-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","33.5","","","","1"
"1977-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","33.5","","","","1"
"1978-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","33.8","","","","1"
"1978-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","34.0","","","","1"
"1978-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","34.2","","","","1"
"1978-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","34.3","","","","1"
"1978-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","34.4","","","","1"
"1978-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","34.5","","","","1"
"1978-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","34.8","","","","1"
"1978-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","35.0","","","","1"
"1978-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","35.2","","","","1"
"1978-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","35.4","","","","1"
"1978-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","35.7","","","","1"
"1978-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","35.8","","","","1"
"1979-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","35.9","","","","1"
"1979-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","36.1","","","","1"
"1979-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","36.3","","","","1"
"1979-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","36.5","","","","1"
"1979-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","36.9","","","","1"
"1979-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","37.1","","","","1"
"1979-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","37.3","","","","1"
"1979-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","37.5","","","","1"
"1979-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","37.8","","","","1"
"1979-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","38.0","","","","1"
"1979-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","38.3","","","","1"
"1979-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","38.5","","","","1"
"1980-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","38.7","","","","1"
"1980-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","38.9","","","","1"
"1980-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","39.2","","","","1"
"1980-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","39.5","","","","1"
"1980-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","39.7","","","","1"
"1980-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","40.1","","","","1"
"1980-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","40.4","","","","1"
"1980-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","40.7","","","","1"
"1980-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","41.0","","","","1"
"1980-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","41.4","","","","1"
"1980-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","41.5","","","","1"
"1980-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","41.8","","","","1"
"1981-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","42.4","","","","1"
"1981-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","42.9","","","","1"
"1981-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","43.2","","","","1"
"1981-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","43.7","","","","1"
"1981-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","44.0","","","","1"
"1981-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","44.6","","","","1"
"1981-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","45.0","","","","1"
"1981-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","45.5","","","","1"
"1981-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","45.8","","","","1"
"1981-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","46.6","","","","1"
"1981-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","47.1","","","","1"
"1981-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","47.5","","","","1"
"1982-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","48.2","","","","1"
"1982-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","48.8","","","","1"
"1982-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","49.2","","","","1"
"1982-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","49.6","","","","1"
"1982-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","50.0","","","","1"
"1982-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","50.5","","","","1"
"1982-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","51.0","","","","1"
"1982-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","51.5","","","","1"
"1982-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","51.6","","","","1"
"1982-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","52.3","","","","1"
"1982-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","52.7","","","","1"
"1982-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","52.8","","","","1"
"1983-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","52.8","","","","1"
"1983-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","53.0","","","","1"
"1983-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","53.2","","","","1"
"1983-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","53.3","","","","1"
"1983-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","53.5","","","","1"
"1983-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","53.8","","","","1"
"1983-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","54.1","","","","1"
"1983-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","54.4","","","","1"
"1983-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","54.5","","","","1"
"1983-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","54.8","","","","1"
"1983-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","54.9","","","","1"
"1983-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","55.0","","","","1"
"1984-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","55.0","","","","1"
"1984-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","55.2","","","","1"
"1984-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","55.3","","","","1"
"1984-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","55.4","","","","1"
"1984-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","55.7","","","","1"
"1984-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","55.9","","","","1"
"1984-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","56.2","","","","1"
"1984-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","56.4","","","","1"
"1984-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","56.7","","","","1"
"1984-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","56.7","","","","1"
"1984-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","56.7","","","","1"
"1984-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","56.8","","","","1"
"1985-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","56.9","","","","1"
"1985-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","57.1","","","","1"
"1985-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","57.4","","","","1"
"1985-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","57.6","","","","1"
"1985-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","57.9","","","","1"
"1985-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","58.0","","","","1"
"1985-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","58.5","","","","1"
"1985-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","58.6","","","","1"
"1985-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","58.8","","","","1"
"1985-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","59.1","","","","1"
"1985-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","59.2","","","","1"
"1985-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","59.4","","","","1"
"1986-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","59.4","","","","1"
"1986-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","59.8","","","","1"
"1986-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","60.2","","","","1"
"1986-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","60.4","","","","1"
"1986-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","60.9","","","","1"
"1986-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","61.0","","","","1"
"1986-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","61.6","","","","1"
"1986-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","61.9","","","","1"
"1986-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","61.8","","","","1"
"1986-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","62.4","","","","1"
"1986-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","62.4","","","","1"
"1986-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","62.6","","","","1"
"1987-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","62.4","","","","1"
"1987-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","62.8","","","","1"
"1987-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","63.1","","","","1"
"1987-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","63.4","","","","1"
"1987-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","63.7","","","","1"
"1987-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","63.8","","","","1"
"1987-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","64.6","","","","1"
"1987-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","64.8","","","","1"
"1987-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","64.8","","","","1"
"1987-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","65.0","","","","1"
"1987-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","65.1","","","","1"
"1987-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","65.4","","","","1"
"1988-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","65.3","","","","1"
"1988-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","65.6","","","","1"
"1988-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","66.3","","","","1"
"1988-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","66.4","","","","1"
"1988-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","66.7","","","","1"
"1988-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","66.7","","","","1"
"1988-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","67.2","","","","1"
"1988-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","67.5","","","","1"
"1988-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","67.7","","","","1"
"1988-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","68.2","","","","1"
"1988-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","68.5","","","","1"
"1988-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","68.5","","","","1"
"1989-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","68.8","","","","1"
"1989-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","69.2","","","","1"
"1989-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","69.7","","","","1"
"1989-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","70.0","","","","1"
"1989-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","70.3","","","","1"
"1989-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","70.7","","","","1"
"1989-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","71.3","","","","1"
"1989-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","71.6","","","","1"
"1989-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","71.8","","","","1"
"1989-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","72.2","","","","1"
"1989-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","72.5","","","","1"
"1989-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","72.7","","","","1"
"1990-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","72.9","","","","1"
"1990-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","73.3","","","","1"
"1990-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","73.7","","","","1"
"1990-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","74.0","","","","1"
"1990-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","74.4","","","","1"
"1990-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","74.5","","","","1"
"1990-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","75.1","","","","1"
"1990-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","75.4","","","","1"
"1990-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","75.8","","","","1"
"1990-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","76.4","","","","1"
"1990-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","76.6","","","","1"
"1990-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","76.6","","","","1"
"1991-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","78.6","","","","1"
"1991-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","78.9","","","","1"
"1991-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","78.9","","","","1"
"1991-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","79.1","","","","1"
"1991-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","79.3","","","","1"
"1991-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","79.5","","","","1"
"1991-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","79.7","","","","1"
"1991-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","79.9","","","","1"
"1991-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.0","","","","1"
"1991-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.5","","","","1"
"1991-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.6","","","","1"
"1991-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.5","","","","1"
"1992-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.6","","","","1"
"1992-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.8","","","","1"
"1992-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.8","","","","1"
"1992-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","80.9","","","","1"
"1992-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","81.2","","","","1"
"1992-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","81.2","","","","1"
"1992-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","81.6","","","","1"
"1992-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","81.7","","","","1"
"1992-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","81.8","","","","1"
"1992-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.1","","","","1"
"1992-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.3","","","","1"
"1992-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.2","","","","1"
"1993-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.3","","","","1"
"1993-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.5","","","","1"
"1993-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.7","","","","1"
"1993-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.8","","","","1"
"1993-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.8","","","","1"
"1993-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","82.8","","","","1"
"1993-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","83.2","","","","1"
"1993-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","83.3","","","","1"
"1993-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","83.5","","","","1"
"1993-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","83.8","","","","1"
"1993-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","83.8","","","","1"
"1993-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","83.8","","","","1"
"1994-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","83.5","","","","1"
"1994-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","84.0","","","","1"
"1994-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","84.0","","","","1"
"1994-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","84.0","","","","1"
"1994-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","84.1","","","","1"
"1994-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","84.3","","","","1"
"1994-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","84.6","","","","1"
"1994-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","84.7","","","","1"
"1994-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","85.1","","","","1"
"1994-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","85.1","","","","1"
"1994-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","85.2","","","","1"
"1994-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","85.5","","","","1"
"1995-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","85.5","","","","1"
"1995-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","85.8","","","","1"
"1995-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","86.0","","","","1"
"1995-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","86.1","","","","1"
"1995-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","86.5","","","","1"
"1995-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","86.6","","","","1"
"1995-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.1","","","","1"
"1995-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.2","","","","1"
"1995-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.4","","","","1"
"1995-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.3","","","","1"
"1995-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.3","","","","1"
"1995-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.0","","","","1"
"1996-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.2","","","","1"
"1996-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.3","","","","1"
"1996-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.4","","","","1"
"1996-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.6","","","","1"
"1996-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.8","","","","1"
"1996-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","87.7","","","","1"
"1996-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.3","","","","1"
"1996-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.3","","","","1"
"1996-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.4","","","","1"
"1996-10","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.3","","","","1"
"1996-11","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.6","","","","1"
"1996-12","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.7","","","","1"
"1997-01","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.7","","","","1"
"1997-02","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","88.7","","","","1"
"1997-03","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","89.0","","","","1"
"1997-04","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","89.1","","","","1"
"1997-05","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","89.3","","","","1"
"1997-06","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","89.6","","","","1"
"1997-07","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","90.0","","","","1"
"1997-08","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","90.0","","","","1"
"1997-09","Canada","2016A000011124","Services","2002=100","17","units","0","v41691230","2.282","90.0","","","","1"
